,Unnamed: 0.1,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
1373,48869,38431,MO-142,3949,4397,can you set an alarm for me,alarm_set,audio-1497191683.flac
1374,48870,62062,MO-142,9732,11572,open davinci code audiobook,play_audiobook,audio-1490106981.flac
1375,48871,21014,MO-142,15451,18725,tweet the following directv has horrible customer service,social_post,audio-1490105453.flac
1376,48872,21013,MO-142,15451,18725,tweet the following directv has horrible customer service,social_post,audio-1490105453-headset.flac
1377,48873,7119,MO-142,11707,13969,what's the most popular curry place in town,recommendation_locations,audio-1490108171.flac
1378,48874,7118,MO-142,11707,13969,what's the most popular curry place in town,recommendation_locations,audio-1490108171-headset.flac
1379,48875,52437,MO-142,7301,8541,please organize a meeting with my co workers,calendar_set,audio-1490107826.flac
1380,48876,41791,MO-142,4690,5267,can you play music by pink floyd,play_music,audio-1490106400-headset.flac
1381,48877,52436,MO-142,7301,8541,please organize a meeting with my co workers,calendar_set,audio-1490107826-headset.flac
1382,48878,8303,MO-142,12054,14334,what's happening around town,recommendation_events,audio-1497254180.flac
1383,48879,43633,MO-142,5125,5822,people canceling iowa vacations over congressman's words,news_query,audio-1497192553-headset.flac
1384,48880,43634,MO-142,5125,5822,people canceling iowa vacations over congressman's words,news_query,audio-1497192553.flac
1385,48881,25056,MO-142,16388,19851,hey do i have any emails from bob about the bulldog,email_query,audio-1490107665.flac
1386,48882,50355,MO-142,681,705,keep me updated on stock market prices,qa_stock,audio-1490106958-headset.flac
1387,48883,25443,MO-142,1648,1791,turn all lights off during the day,hue_lightoff,audio-1490106892-headset.flac
1388,48884,25055,MO-142,16388,19851,hey do i have any emails from bob about the bulldog,email_query,audio-1490107665-headset.flac
1389,48885,26640,MO-142,16780,20326,send an email to juan pedro at gmail do com,email_sendemail,audio-1490106265.flac
1390,48886,57192,MO-142,8498,9953,let's go through all pending reminders,calendar_query,audio-1490106439-headset.flac
1391,48887,31958,MO-142,2485,2745,what time is it in florida,datetime_query,audio-1497029004.flac
1392,48888,55641,MO-142,8087,9455,can i remove a reminder,calendar_remove,audio-1490106449-headset.flac
1393,48889,49539,MO-142,672,695,can you tell me what time is it,datetime_query,audio-1490107659.flac
1394,48890,49538,MO-142,672,695,can you tell me what time is it,datetime_query,audio-1490107659-headset.flac
1395,48891,55642,MO-142,8087,9455,can i remove a reminder,calendar_remove,audio-1490106449.flac
1396,48892,52332,MO-142,7280,8517,what do i have going on today,calendar_query,audio-1497192426-headset.flac
1397,48893,45324,MO-142,5580,6431,hey turn the volume high,audio_volume_up,audio-1490107960.flac
1398,48894,45323,MO-142,5580,6431,hey turn the volume high,audio_volume_up,audio-1490107960-headset.flac
1399,48895,33488,MO-142,283,255,do you expect sun on sunday,weather_query,audio-1490105332.flac
1400,48896,54899,MO-142,7895,9241,give me an update on the election tomorrow at noon,calendar_set,audio-1497029474.flac
1401,48897,36121,MO-142,3386,3715,turn down the lights to medium,iot_hue_lightoff,audio-1490108191-headset.flac
1402,48898,33487,MO-142,283,255,do you expect sun on sunday,weather_query,audio-1490105332-headset.flac
1403,48899,49491,MO-142,6717,7876,remove standup on friday at ten am,calendar_remove,audio-1490106600-headset.flac
1404,48900,49492,MO-142,6717,7876,remove standup on friday at ten am,calendar_remove,audio-1490106600.flac
1405,48901,46413,MO-142,5860,6811,date in new york,datetime_query,audio-1490107048.flac
1406,48902,14429,MO-142,13650,16337,what is the square root of ten,qa_maths,audio-1490108299.flac
1407,48903,14428,MO-142,13650,16337,what is the square root of ten,qa_maths,audio-1490108299-headset.flac
1408,48904,46412,MO-142,5860,6811,date in new york,datetime_query,audio-1490107048-headset.flac
1409,48905,57193,MO-142,8498,9953,let's go through all pending reminders,calendar_query,audio-1490106439.flac
1410,48906,51745,MO-142,7148,8370,remove the board meeting and reschedule for next wednesday,calendar_remove,audio-1490107843-headset.flac
1411,48907,47003,MO-142,5997,6982,what time is it in central time zone,datetime_query,audio-1490105074.flac
1412,48908,23019,MO-142,15891,19256,are there any new emails from,email_query,audio-1490106204-headset.flac
1413,48909,16951,MO-142,14337,17254,is chase doing good,qa_stock,audio-1497029760-headset.flac
1414,48910,2619,MO-142,10599,12612,can you add milk to my grocery list,lists_createoradd,audio-1490105800-headset.flac
1415,48911,2620,MO-142,10599,12612,can you add milk to my grocery list,lists_createoradd,audio-1490105800.flac
1416,48912,49620,MO-142,6726,7884,cancel next meeting,calendar_remove,audio-1490107603.flac
1417,48913,27382,MO-142,16979,20578,what was the content of message sent by matt,email_query,audio-1497254104.flac
1418,48914,49619,MO-142,6726,7884,cancel next meeting,calendar_remove,audio-1490107603-headset.flac
1419,48915,30626,MO-142,2191,2421,play jazz music,play_music,audio-1497254100-headset.flac
1420,48916,23020,MO-142,15891,19256,are there any new emails from,email_query,audio-1490106204.flac
1421,48917,30627,MO-142,2191,2421,play jazz music,play_music,audio-1497254100.flac
1422,48918,26639,MO-142,16780,20326,send an email to juan pedro at gmail do com,email_sendemail,audio-1490106265-headset.flac
1423,48919,27381,MO-142,16979,20578,what was the content of message sent by matt,email_query,audio-1497254104-headset.flac
1424,48920,21585,MO-142,15607,18917,tweet a complaint about potholes on road,social_post,audio-1490108053-headset.flac
1425,48921,36761,MO-142,3535,3891,will it be sunny,weather_query,audio-1490105369-headset.flac
1426,48922,22500,MO-142,15783,19135,any new emails,email_query,audio-1497192596.flac
1427,48923,21586,MO-142,15607,18917,tweet a complaint about potholes on road,social_post,audio-1490108053.flac
1428,48924,22499,MO-142,15783,19135,any new emails,email_query,audio-1497192596-headset.flac
1429,48925,34579,MO-142,3055,3362,did paok won liverpool,news_query,audio-1497029646.flac
1430,48926,3424,MO-142,10801,12849,erase previous list,lists_remove,audio-1490107401-headset.flac
1431,48927,3425,MO-142,10801,12849,erase previous list,lists_remove,audio-1490107401.flac
1432,48928,47002,MO-142,5997,6982,what time is it in central time zone,datetime_query,audio-1490105074-headset.flac
1433,48929,43303,MO-142,5038,5718,what is the weather for this week,weather_query,audio-1497029232.flac
1434,48930,58054,MO-142,8725,10249,what date is my anniversary,calendar_query,audio-1497029470.flac
1435,48931,1353,MO-142,10337,12300,play for me the game temple run,play_game,audio-1497029359.flac
1436,48932,7293,MO-142,11761,14024,what is happening in the area,recommendation_events,audio-1490106721.flac
1437,48933,49276,MO-142,6662,7777,it was a work load day,quirky,audio-1490106761-headset.flac
1438,48934,49277,MO-142,6662,7777,it was a work load day,quirky,audio-1490106761.flac
1439,48935,7292,MO-142,11761,14024,what is happening in the area,recommendation_events,audio-1490106721-headset.flac
1440,48936,573,MO-142,10128,12017,i want a recipe for a burrito,cooking_recipe,audio-1490108254.flac
1441,48937,572,MO-142,10128,12017,i want a recipe for a burrito,cooking_recipe,audio-1490108254-headset.flac
1442,48938,50517,MO-142,6853,8013,go to the next event in the calendar and delete it,calendar_remove,audio-1490107838.flac
1443,48939,50516,MO-142,6853,8013,go to the next event in the calendar and delete it,calendar_remove,audio-1490107838-headset.flac
1444,48940,25445,MO-142,1648,1791,turn all lights off during the day,hue_lightoff,audio-1497192419-headset.flac
1445,48941,31242,MO-142,2329,2574,get me the time in london now,datetime_query,audio-1490107237-headset.flac
1446,48942,2584,MO-142,10590,12601,remove the second row from the list,lists_remove,audio-1497029459.flac
1447,48943,11477,MO-142,12847,15314,can you book train ticket from mumbai to sangli for tomorrow morning,transport_ticket,audio-1497029348.flac
1448,48944,45659,MO-142,5662,6546,should i wear my sunscreen,weather_query,audio-1490107031-headset.flac
1449,48945,39459,MO-142,4154,4630,turn off my wifi,iot_wemo_off,audio-1490107760.flac
1450,48946,39458,MO-142,4154,4630,turn off my wifi,iot_wemo_off,audio-1490107760-headset.flac
1451,48947,36188,MO-142,340,315,yo i need a coffee now,iot_coffee,audio-1497192558-headset.flac
1452,48948,47187,MO-142,6038,7039,will it rain in the noon,weather_query,audio-1497029562.flac
1453,48949,31243,MO-142,2329,2574,get me the time in london now,datetime_query,audio-1490107237.flac
1454,48950,31244,MO-142,2329,2574,get me the time in london now,datetime_query,audio-1490107508-headset.flac
1455,48951,57354,MO-142,8533,10001,remind me of my dentist appointment in two hours,calendar_set,audio-1490106825-headset.flac
1456,48952,45660,MO-142,5662,6546,should i wear my sunscreen,weather_query,audio-1490107031.flac
1457,48953,57038,MO-142,8459,9909,show me my calendar,calendar_query,audio-1490106379.flac
1458,48954,15331,MO-142,13907,16677,define flabbergasted,qa_definition,audio-1490107870-headset.flac
1459,48955,26704,MO-142,168,148,can they provide takeaway,takeaway_query,audio-1490105815-headset.flac
1460,48956,57792,MO-142,8648,10141,remind me of the seven am sales meeting this thursday and add to calendar,calendar_set,audio-1497029430.flac
1461,48957,11544,MO-142,12868,15344,uber,transport_taxi,audio-1490107579-headset.flac
1462,48958,15064,MO-142,13825,16566,tell me what job i should take,general_quirky,audio-1490107018-headset.flac
1463,48959,17076,MO-142,14368,17297,how much will be the world population after twenty years,general_quirky,audio-1497029534.flac
1464,48960,45194,MO-142,5544,6381,who is the music director of this song,music_query,audio-1490107266-headset.flac
1465,48961,45195,MO-142,5544,6381,who is the music director of this song,music_query,audio-1490107266.flac
1466,48962,17075,MO-142,14368,17297,how much will be the world population after twenty years,general_quirky,audio-1497029534-headset.flac
1467,48963,31740,MO-142,2435,2689,robot vacuum cleaner on,iot_cleaning,audio-1497029520-headset.flac
1468,48964,31741,MO-142,2435,2689,robot vacuum cleaner on,iot_cleaning,audio-1497029520.flac
1469,48965,16791,MO-142,143,126,i don't like it,music_dislikeness,audio-1497191658-headset.flac
1470,48966,16792,MO-142,143,126,i don't like it,music_dislikeness,audio-1497191658.flac
1471,48967,55235,MO-142,7982,9336,delete all events for today,calendar_remove,audio-1497029399.flac
1472,48968,43575,MO-142,5115,5811,remove alarm if any,alarm_remove,audio-1497191704-headset.flac
1473,48969,43576,MO-142,5115,5811,remove alarm if any,alarm_remove,audio-1497191704.flac
1474,48970,15065,MO-142,13825,16566,tell me what job i should take,general_quirky,audio-1490107018.flac
1475,48971,15332,MO-142,13907,16677,define flabbergasted,qa_definition,audio-1490107870.flac
1476,48972,49843,MO-142,6744,7901,put meeting with pawel for tomorrow ten am,calendar_set,audio-1490105658.flac
1477,48973,57037,MO-142,8459,9909,show me my calendar,calendar_query,audio-1490106379-headset.flac
1478,48974,49842,MO-142,6744,7901,put meeting with pawel for tomorrow ten am,calendar_set,audio-1490105658-headset.flac
1479,48975,31245,MO-142,2329,2574,get me the time in london now,datetime_query,audio-1490107508.flac
1480,48976,10367,MO-142,12525,14895,show me the directions to the closest starbucks,transport_query,audio-1490106620.flac
1481,48977,10366,MO-142,12525,14895,show me the directions to the closest starbucks,transport_query,audio-1490106620-headset.flac
1482,48978,61055,MO-142,9535,11336,play all the programs pertaining to rock songs on the radio,play_radio,audio-1490106384.flac
1483,48979,52472,MO-142,7315,8556,am i booked for something,calendar_query,audio-1490105094.flac
1484,48980,52471,MO-142,7315,8556,am i booked for something,calendar_query,audio-1490105094-headset.flac
1485,48981,51784,MO-142,7157,8379,save this event,calendar_set,audio-1497028962.flac
1486,48982,29808,MO-142,200,178,can i order takeaway from spanish place,takeaway_order,audio-1490108303-headset.flac
1487,48983,62061,MO-142,9732,11572,open davinci code audiobook,play_audiobook,audio-1490106981-headset.flac
1488,48984,1895,MO-142,10444,12422,delete item,lists_remove,audio-1490105136-headset.flac
1489,48985,1012,MO-142,10259,12188,i challenge you to a game,play_game,audio-1490105756.flac
1490,48986,2025,MO-142,10463,12445,delete list,lists_remove,audio-1497029407.flac
1491,48987,1011,MO-142,10259,12188,i challenge you to a game,play_game,audio-1490105756-headset.flac
1492,48988,54759,MO-142,7866,9203,what to i have on the schedule tomorrow morning,calendar_query,audio-1497191654-headset.flac
1493,48989,38430,MO-142,3949,4397,can you set an alarm for me,alarm_set,audio-1497191683-headset.flac
1494,48990,49369,MO-142,6691,7816,how can i make your day a little better,general_quirky,audio-1490106840-headset.flac
1495,48991,49370,MO-142,6691,7816,how can i make your day a little better,general_quirky,audio-1490106840.flac
1496,48992,1405,MO-142,10350,12313,play racing,play_game,audio-1490108164-headset.flac
1497,48993,54760,MO-142,7866,9203,what to i have on the schedule tomorrow morning,calendar_query,audio-1497191654.flac
1498,48994,47133,MO-142,6025,7017,will i need sunscreen this afternoon,weather_query,audio-1490107168.flac
1499,48995,47132,MO-142,6025,7017,will i need sunscreen this afternoon,weather_query,audio-1490107168-headset.flac
1500,48996,11371,MO-142,12811,15262,show traffic in ohio,transport_traffic,audio-1497029053.flac
1501,48997,57994,MO-142,8710,10225,is halloween on a friday this year,calendar_query,audio-1490107422.flac
1502,48998,61054,MO-142,9535,11336,play all the programs pertaining to rock songs on the radio,play_radio,audio-1490106384-headset.flac
1503,48999,1406,MO-142,10350,12313,play racing,play_game,audio-1490108164.flac
1504,49000,57993,MO-142,8710,10225,is halloween on a friday this year,calendar_query,audio-1490107422-headset.flac
1505,49001,47186,MO-142,6038,7039,will it rain in the noon,weather_query,audio-1497029562-headset.flac
1506,49002,17544,MO-142,145,128,i like jazz,music_likeness,audio-1490105683-headset.flac
1507,49003,17545,MO-142,145,128,i like jazz,music_likeness,audio-1490105683.flac
1508,49004,21505,MO-142,15597,18904,open company name find feedback,social_post,audio-1497029749-headset.flac
1509,49005,36799,MO-142,354,328,twenty ninth march comes on what day,datetime_query,audio-1497191802.flac
1510,49006,36798,MO-142,354,328,twenty ninth march comes on what day,datetime_query,audio-1497191802-headset.flac
1511,49007,55146,MO-142,7957,9310,i need this event on a repeating cycle on my calendar,calendar_set,audio-1490106080.flac
1512,49008,7225,MO-142,11741,14006,search for any upcoming book fairs during next week in washington dc,recommendation_events,audio-1497253727.flac
1513,49009,21506,MO-142,15597,18904,open company name find feedback,social_post,audio-1497029749.flac
1514,49010,41639,MO-142,4651,5221,i would love to hear more songs by that artist,play_music,audio-1490108212-headset.flac
1515,49011,7224,MO-142,11741,14006,search for any upcoming book fairs during next week in washington dc,recommendation_events,audio-1497253727-headset.flac
1516,49012,55145,MO-142,7957,9310,i need this event on a repeating cycle on my calendar,calendar_set,audio-1490106080-headset.flac
1517,49013,27142,MO-142,16911,20490,please place my new email address to the contact,email_addcontact,audio-1497029528-headset.flac
1518,49014,27143,MO-142,16911,20490,please place my new email address to the contact,email_addcontact,audio-1497029528.flac
1519,49015,25444,MO-142,1648,1791,turn all lights off during the day,hue_lightoff,audio-1490106892.flac
1520,49016,10345,MO-142,12520,14888,is the train time to a location long,transport_query,audio-1490108099.flac
1521,49017,42012,MO-142,4734,5317,set the alarm for nine am on weekends,alarm_set,audio-1497029744.flac
1522,49018,42011,MO-142,4734,5317,set the alarm for nine am on weekends,alarm_set,audio-1497029744-headset.flac
1523,49019,10344,MO-142,12520,14888,is the train time to a location long,transport_query,audio-1490108099-headset.flac
1524,49020,1896,MO-142,10444,12422,delete item,lists_remove,audio-1490105136.flac
1525,49021,7223,MO-142,1174,1244,give a pleasant sound,audio_volume_other,audio-1497029248.flac
1526,49022,34578,MO-142,3055,3362,did paok won liverpool,news_query,audio-1497029646-headset.flac
1527,49023,2703,MO-142,10622,12636,add diapers in cosmetic list,lists_createoradd,audio-1490107503-headset.flac
1528,49024,20477,MO-142,15302,18539,tell me what's new,social_query,audio-1490107522.flac
1529,49025,32205,MO-142,2540,2805,make the room light blue,iot_hue_lightchange,audio-1497029450.flac
1530,49026,61353,MO-142,9610,11439,open pandora and play hoizer radio,play_radio,audio-1490107414-headset.flac
1531,49027,2837,MO-142,10656,12676,delete my christmas holiday list,lists_remove,audio-1490105100-headset.flac
1532,49028,2838,MO-142,10656,12676,delete my christmas holiday list,lists_remove,audio-1490105100.flac
1533,49029,39532,MO-142,4177,4656,give me the latest political headlines across the world,news_query,audio-1490107231-headset.flac
1534,49030,24228,MO-142,1617,1758,once a new topic on politics comes up alert me,news_query,audio-1497029566.flac
1535,49031,44296,MO-142,5296,6047,get me the popular news from bbc,news_query,audio-1490107086.flac
1536,49032,24227,MO-142,1617,1758,once a new topic on politics comes up alert me,news_query,audio-1497029566-headset.flac
1537,49033,31704,MO-142,2427,2680,what could be the time in india,datetime_query,audio-1490106102-headset.flac
1538,49034,39533,MO-142,4177,4656,give me the latest political headlines across the world,news_query,audio-1490107231.flac
1539,49035,62716,MO-142,9826,11668,resume the song from the audiobook by madonna,play_audiobook,audio-1497028980.flac
1540,49036,37618,MO-142,3731,4123,i need to know all new news on the houston texans draft,news_query,audio-1490107433-headset.flac
1541,49037,25692,MO-142,16521,20010,bring up my latest emails,email_query,audio-1497029795.flac
1542,49038,19962,MO-142,1518,1639,order a smoked meat platter from beanos,takeaway_order,audio-1497029574.flac
1543,49039,61354,MO-142,9610,11439,open pandora and play hoizer radio,play_radio,audio-1490107414.flac
1544,49040,37619,MO-142,3731,4123,i need to know all new news on the houston texans draft,news_query,audio-1490107433.flac
1545,49041,44295,MO-142,5296,6047,get me the popular news from bbc,news_query,audio-1490107086-headset.flac
1546,49042,9721,MO-142,12355,14696,please arrange a train ticket for mee,transport_ticket,audio-1497029505.flac
1547,49043,28342,MO-142,1777,1932,next song,play_music,audio-1490105665-headset.flac
1548,49044,28343,MO-142,1777,1932,next song,play_music,audio-1490105665.flac
1549,49045,24300,MO-142,16191,19616,check any email if i got from rohan,email_query,audio-1490106796-headset.flac
1550,49046,31705,MO-142,2427,2680,what could be the time in india,datetime_query,audio-1490106102.flac
1551,49047,32184,MO-142,2535,2799,open spotify and play list five,play_music,audio-1490105489-headset.flac
1552,49048,60404,MO-142,9338,11088,i want to listen to nine hundred and forty one please,play_radio,audio-1490106031.flac
1553,49049,9720,MO-142,12355,14696,please arrange a train ticket for mee,transport_ticket,audio-1497029505-headset.flac
1554,49050,32185,MO-142,2535,2799,open spotify and play list five,play_music,audio-1490105489.flac
1555,49051,8869,MO-142,12161,14460,can you book an uber after i left for office,transport_taxi,audio-1490105403-headset.flac
1556,49052,8870,MO-142,12161,14460,can you book an uber after i left for office,transport_taxi,audio-1490105403.flac
1557,49053,59641,MO-142,9188,10916,please remind to get donuts for the meeting,calendar_set,audio-1497192121-headset.flac
1558,49054,25691,MO-142,16521,20010,bring up my latest emails,email_query,audio-1497029795-headset.flac
1559,49055,59642,MO-142,9188,10916,please remind to get donuts for the meeting,calendar_set,audio-1497192121.flac
1560,49056,43113,MO-142,5,4,stop,audio_volume_mute,audio-1497029364.flac
1561,49057,60403,MO-142,9338,11088,i want to listen to nine hundred and forty one please,play_radio,audio-1490106031-headset.flac
1562,49058,23602,MO-142,16010,19397,tell me if i have any new messages in my inbox,email_query,audio-1490107637-headset.flac
1563,49059,60977,MO-142,9507,11297,please find the radio station currently playing howard stern,play_radio,audio-1490107813.flac
1564,49060,19961,MO-142,1518,1639,order a smoked meat platter from beanos,takeaway_order,audio-1497029574-headset.flac
1565,49061,51306,MO-142,7041,8245,i need to calendar a meeting with nathan on monday at nine am,calendar_set,audio-1490105175-headset.flac
1566,49062,30128,MO-142,2067,2282,did anyone win the powerball lottery yesterday,news_query,audio-1497192603-headset.flac
1567,49063,37825,MO-142,3780,4179,play my midnight love playlist,play_music,audio-1490106861.flac
1568,49064,37824,MO-142,3780,4179,play my midnight love playlist,play_music,audio-1490106861-headset.flac
1569,49065,38950,MO-142,4070,4528,increase the volume please,audio_volume_up,audio-1497029740.flac
1570,49066,12520,MO-142,13115,15642,what is the capital of nigeria,qa_factoid,audio-1490106229-headset.flac
1571,49067,44797,MO-142,5439,6235,do i need umbrella for night,weather_query,audio-1497192225-headset.flac
1572,49068,12521,MO-142,13115,15642,what is the capital of nigeria,qa_factoid,audio-1490106229.flac
1573,49069,13199,MO-142,13299,15871,tell me about celebrity,general_quirky,audio-1490107848-headset.flac
1574,49070,48355,MO-142,6405,7448,what sound does a dog make,general_quirky,audio-1497191639.flac
1575,49071,48354,MO-142,6405,7448,what sound does a dog make,general_quirky,audio-1497191639-headset.flac
1576,49072,38949,MO-142,4070,4528,increase the volume please,audio_volume_up,audio-1497029740-headset.flac
1577,49073,28577,MO-142,1802,1962,what is the current price of brent crude,news_query,audio-1490107965-headset.flac
1578,49074,28578,MO-142,1802,1962,what is the current price of brent crude,news_query,audio-1490107965.flac
1579,49075,13200,MO-142,13299,15871,tell me about celebrity,general_quirky,audio-1490107848.flac
1580,49076,51307,MO-142,7041,8245,i need to calendar a meeting with nathan on monday at nine am,calendar_set,audio-1490105175.flac
1581,49077,44798,MO-142,5439,6235,do i need umbrella for night,weather_query,audio-1497192225.flac
1582,49078,38343,MO-142,3919,4356,what is happening with president trump,news_query,audio-1497192584-headset.flac
1583,49079,60976,MO-142,9507,11297,please find the radio station currently playing howard stern,play_radio,audio-1490107813-headset.flac
1584,49080,23603,MO-142,16010,19397,tell me if i have any new messages in my inbox,email_query,audio-1490107637.flac
1585,49081,56574,MO-142,8339,9759,is monday free after noon,calendar_query,audio-1497029446.flac
1586,49082,51338,MO-142,7048,8252,bring up google calendar please add event for may fifth,calendar_set,audio-1497192567.flac
1587,49083,51337,MO-142,7048,8252,bring up google calendar please add event for may fifth,calendar_set,audio-1497192567-headset.flac
1588,49084,3587,MO-142,10846,12893,i don't have enough money to buy the nintendo switch right now can you please remove it on my amazon wishlist,lists_remove,audio-1490105083-headset.flac
1589,49085,3588,MO-142,10846,12893,i don't have enough money to buy the nintendo switch right now can you please remove it on my amazon wishlist,lists_remove,audio-1490105083.flac
1590,49086,12425,MO-142,13091,15614,i will be at pizza hut in ten minutes and will stay there for next forty minutes arrange an uber for me that can drop me home,qa_factoid,audio-1497029301.flac
1591,49087,53906,MO-142,765,805,could you please give me up to date news headlines from my newest provider,news_query,audio-1497191771.flac
1592,49088,53905,MO-142,765,805,could you please give me up to date news headlines from my newest provider,news_query,audio-1497191771-headset.flac
1593,49089,21958,MO-142,15702,19038,it would be nice if you post status for me,social_post,audio-1497191650-headset.flac
1594,49090,38352,MO-142,3921,4361,please play any music created in the decade,play_music,audio-1497254230.flac
1595,49091,38351,MO-142,3921,4361,please play any music created in the decade,play_music,audio-1497254230-headset.flac
1596,49092,21959,MO-142,15702,19038,it would be nice if you post status for me,social_post,audio-1497191650.flac
1597,49093,38344,MO-142,3919,4356,what is happening with president trump,news_query,audio-1497192584.flac
1598,49094,59581,MO-142,917,967,remove my morning alarm,alarm_remove,audio-1490106718.flac
1599,49095,36379,MO-142,3441,3782,is the twenty second on a wednesday,datetime_query,audio-1497192112.flac
1600,49096,51380,MO-142,7054,8257,is there anything on my calendar on friday in the morning after i get to work,calendar_query,audio-1497192217-headset.flac
1601,49097,59580,MO-142,917,967,remove my morning alarm,alarm_remove,audio-1490106718-headset.flac
1602,49098,41218,MO-142,4550,5093,hey i like music by sigur ros,music_likeness,audio-1497029086.flac
1603,49099,9841,MO-142,12386,14732,when does the next train to work leave,transport_query,audio-1490108226-headset.flac
1604,49100,9829,MO-142,12381,14725,book a training ticket from baltimore maryland to new york new york,transport_ticket,audio-1497192299.flac
1605,49101,9828,MO-142,12381,14725,book a training ticket from baltimore maryland to new york new york,transport_ticket,audio-1497192299-headset.flac
1606,49102,45859,MO-142,5716,6624,put the song in order of songer first arijit singh song then sukhwinder then sunidhi,play_music,audio-1490104998-headset.flac
1607,49103,13585,MO-142,13414,16013,can you tell me who create you,general_quirky,audio-1490105398.flac
1608,49104,9842,MO-142,12386,14732,when does the next train to work leave,transport_query,audio-1490108226.flac
1609,49105,13584,MO-142,13414,16013,can you tell me who create you,general_quirky,audio-1490105398-headset.flac
1610,49106,45860,MO-142,5716,6624,put the song in order of songer first arijit singh song then sukhwinder then sunidhi,play_music,audio-1490104998.flac
1611,49107,20168,MO-142,15225,18454,show me latest notifications,social_query,audio-1497029256.flac
1612,49108,52978,MO-142,7434,8695,remove the next event on my calendar,calendar_remove,audio-1490106756.flac
1613,49109,18788,MO-142,14856,17959,when was albert einstein born,qa_factoid,audio-1497191671-headset.flac
1614,49110,18789,MO-142,14856,17959,when was albert einstein born,qa_factoid,audio-1497191671.flac
1615,49111,18792,MO-142,14857,17964,could you explain the meaning of exorbitant for me please,qa_definition,audio-1490108234-headset.flac
1616,49112,52977,MO-142,7434,8695,remove the next event on my calendar,calendar_remove,audio-1490106756-headset.flac
1617,49113,18793,MO-142,14857,17964,could you explain the meaning of exorbitant for me please,qa_definition,audio-1490108234.flac
1618,49114,8708,MO-142,12138,14433,book a train tickets for me,transport_ticket,audio-1497029669.flac
1619,49115,29509,MO-142,196,174,tell me the time,datetime_query,audio-1497192467.flac
1620,49116,31718,MO-142,2430,2683,please check alarms,alarm_query,audio-1490107701-headset.flac
1621,49117,12863,MO-142,13207,15751,look up etymology in google,qa_definition,audio-1490105878.flac
1622,49118,30188,MO-142,2082,2300,raise the light,iot_hue_lightup,audio-1497029268.flac
1623,49119,18696,MO-142,1483,1598,what alarms did i set,alarm_query,audio-1490108009-headset.flac
1624,49120,18697,MO-142,1483,1598,what alarms did i set,alarm_query,audio-1490108009.flac
1625,49121,35852,MO-142,3334,3659,have the vacuum cleaner clean the room,iot_cleaning,audio-1497192414-headset.flac
1626,49122,8707,MO-142,12138,14433,book a train tickets for me,transport_ticket,audio-1497029669-headset.flac
1627,49123,29170,MO-142,191,169,switch on the plug,iot_wemo_on,audio-1497192209-headset.flac
1628,49124,20217,MO-142,15237,18466,tell me the best player of basketball of this week,social_query,audio-1490106423.flac
1629,49125,20216,MO-142,15237,18466,tell me the best player of basketball of this week,social_query,audio-1490106423-headset.flac
1630,49126,26325,MO-142,1669,1812,christian rock from one thousand nine hundred and ninety upwards only should be selected and played,music,audio-1490105948-headset.flac
1631,49127,29508,MO-142,196,174,tell me the time,datetime_query,audio-1497192467-headset.flac
1632,49128,21824,MO-142,15674,19004,this product never use,social_post,audio-1497254096-headset.flac
1633,49129,21825,MO-142,15674,19004,this product never use,social_post,audio-1497254096.flac
1634,49130,26326,MO-142,1669,1812,christian rock from one thousand nine hundred and ninety upwards only should be selected and played,music,audio-1490105948.flac
1635,49131,54133,MO-142,7733,9047,wake me up every weekday at seven,alarm_set,audio-1490106141.flac
1636,49132,54132,MO-142,7733,9047,wake me up every weekday at seven,alarm_set,audio-1490106141-headset.flac
1637,49133,48645,MO-142,647,665,make the light more visible,iot_hue_lightup,audio-1497191676.flac
1638,49134,9754,MO-142,12362,14704,i'll be going to my office,general_quirky,audio-1490108167.flac
1639,49135,9753,MO-142,12362,14704,i'll be going to my office,general_quirky,audio-1490108167-headset.flac
1640,49136,50855,MO-142,6938,8117,set reminder to pick up kids on weekdays at three pm,calendar_set,audio-1490107763-headset.flac
1641,49137,50856,MO-142,6938,8117,set reminder to pick up kids on weekdays at three pm,calendar_set,audio-1490107763.flac
1642,49138,40510,MO-142,4396,4911,please speak up,audio_volume_up,audio-1497191531-headset.flac
1643,49139,23480,MO-142,160,142,dim the lights,iot_hue_lightdim,audio-1497029542-headset.flac
1644,49140,16427,MO-142,14183,17044,stocks fb,qa_stock,audio-1490106955-headset.flac
1645,49141,40511,MO-142,4396,4911,please speak up,audio_volume_up,audio-1497191531.flac
1646,49142,51381,MO-142,7054,8257,is there anything on my calendar on friday in the morning after i get to work,calendar_query,audio-1497192217.flac
1647,49143,40533,MO-142,44,34,i am not tired i am actually happy,general_quirky,audio-1497192563-headset.flac
1648,49144,40534,MO-142,44,34,i am not tired i am actually happy,general_quirky,audio-1497192563.flac
1649,49145,24301,MO-142,16191,19616,check any email if i got from rohan,email_query,audio-1490106796.flac
1650,49146,48552,MO-142,6444,7494,i had a car accident today,general_quirky,audio-1490107427.flac
1651,49147,48551,MO-142,6444,7494,i had a car accident today,general_quirky,audio-1490107427-headset.flac
1652,49148,23481,MO-142,160,142,dim the lights,iot_hue_lightdim,audio-1497029542.flac
1653,49149,4225,MO-142,11027,13115,edit list,createoradd,audio-1490108110.flac
