,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
44355,62538,FO-488,9801,11642,open lyrics name,play_audiobook,audio--1504194877-headset.flac
44358,62540,FO-488,9801,11642,open lyrics name,play_audiobook,audio--1504197710-headset.flac
44360,62542,FO-488,9801,11642,open lyrics name,play_audiobook,audio--1504197845-headset.flac
44362,60652,FO-488,940,990,turn my morning alarm on,alarm_set,audio--1504193117-headset.flac
44368,60650,FO-488,940,990,turn my morning alarm on,alarm_set,audio--1504192439-headset.flac
44374,62513,FO-488,9799,11640,open album name,play_audiobook,audio--1504191233-headset.flac
44376,62515,FO-488,9799,11640,open album name,play_audiobook,audio--1504193033-headset.flac
44378,62517,FO-488,9799,11640,open album name,play_audiobook,audio--1504194976-headset.flac
44383,62531,FO-488,9800,11641,open song name,play_audiobook,audio--1504190797-headset.flac
44385,53326,FO-488,751,787,don't talk until i ask you to,audio_volume_mute,audio--1504191190-headset.flac
44386,62533,FO-488,9800,11641,open song name,play_audiobook,audio--1504197642-headset.flac
44389,39803,FO-488,4242,4728,please do not speak,audio_volume_mute,audio--1504194986-headset.flac
44395,39799,FO-488,4241,4727,please stop talking,audio_volume_mute,audio--1504198473-headset.flac
44397,39797,FO-488,4241,4727,please stop talking,audio_volume_mute,audio--1504190370-headset.flac
44398,62587,FO-488,9808,11649,please play justin bieber album,play_music,audio--1504191413-headset.flac
44400,43603,FO-488,5120,5816,check if any alarm is there after five am,alarm_query,audio--1504194190-headset.flac
44402,62589,FO-488,9808,11649,please play justin bieber album,play_music,audio--1504193039-headset.flac
44405,39801,FO-488,4242,4728,please do not speak,audio_volume_mute,audio--1504191309-headset.flac
44411,43605,FO-488,5120,5816,check if any alarm is there after five am,alarm_query,audio--1504194577-headset.flac
44413,62572,FO-488,9806,11647,play for me madonna song from audiobook,play_audiobook,audio--1504192215-headset.flac
44420,62574,FO-488,9806,11647,play for me madonna song from audiobook,play_audiobook,audio--1504192776-headset.flac
44424,62576,FO-488,9806,11647,play for me madonna song from audiobook,play_audiobook,audio--1504198656-headset.flac
44425,62327,FO-488,9773,11613,resume audiobook please,play_audiobook,audio--1504197567-headset.flac
44427,62325,FO-488,9773,11613,resume audiobook please,play_audiobook,audio--1504194297-headset.flac
44430,41681,FO-488,4659,5229,do not talk,audio_volume_mute,audio--1504192831-headset.flac
44432,41683,FO-488,4659,5229,do not talk,audio_volume_mute,audio--1504194300-headset.flac
44434,62145,FO-488,9749,11589,using remote,play_audiobook,audio--1504191578-headset.flac
44438,62147,FO-488,9749,11589,using remote,play_audiobook,audio--1504192774-headset.flac
44440,41685,FO-488,4659,5229,do not talk,audio_volume_mute,audio--1504194310-headset.flac
44441,62149,FO-488,9749,11589,using remote,play_audiobook,audio--1504197750-headset.flac
44444,62151,FO-488,9749,11589,using remote,play_audiobook,audio--1504198046-headset.flac
44447,36978,FO-488,3578,3942,mute for twenty minutes,audio_volume_mute,audio--1504197811-headset.flac
44451,62121,FO-488,9745,11585,audio start,play_audiobook,audio--1504192165-headset.flac
44455,62124,FO-488,9745,11585,audio start,play_audiobook,audio--1504193332-headset.flac
44456,36976,FO-488,3578,3942,mute for twenty minutes,audio_volume_mute,audio--1504192317-headset.flac
44461,45046,FO-488,5506,6322,tell me if my alarm is set for the morning,alarm_query,audio--1504197619-headset.flac
44466,46911,FO-488,5974,6952,did i set an alarm to have tablets in the noon,alarm_query,audio--1504197931-headset.flac
44471,62168,FO-488,9751,11591,using time settings,play_audiobook,audio--1504194166-headset.flac
44473,62177,FO-488,9752,11592,resume lord of the rings,play_audiobook,audio--1504194703-headset.flac
44476,46909,FO-488,5974,6952,did i set an alarm to have tablets in the noon,alarm_query,audio--1504194828-headset.flac
44477,62179,FO-488,9752,11592,resume lord of the rings,play_audiobook,audio--1504198632-headset.flac
44481,62167,FO-488,9751,11591,using time settings,play_audiobook,audio--1504191406-headset.flac
44482,62153,FO-488,9749,11589,using remote,play_audiobook,audio--1504198449-headset.flac
44484,62161,FO-488,9750,11590,using play pause button,play_audiobook,audio--1504198126-headset.flac
44485,41687,FO-488,4659,5229,do not talk,audio_volume_mute,audio--1504194717-headset.flac
44490,36935,FO-488,357,331,please tell me my alarms,alarm_query,audio--1504198435-headset.flac
44493,36933,FO-488,357,331,please tell me my alarms,alarm_query,audio--1504197379-headset.flac
44495,36931,FO-488,357,331,please tell me my alarms,alarm_query,audio--1504195164-headset.flac
44496,62157,FO-488,9750,11590,using play pause button,play_audiobook,audio--1504192263-headset.flac
44498,62159,FO-488,9750,11590,using play pause button,play_audiobook,audio--1504192364-headset.flac
44501,40042,FO-488,4298,4790,raise speaker volume,audio_volume_up,audio--1504198149-headset.flac
44502,45044,FO-488,5506,6322,tell me if my alarm is set for the morning,alarm_query,audio--1504194521-headset.flac
44505,62085,FO-488,9738,11578,could you please play the classical music for me,play_music,audio--1504195146-headset.flac
44507,41650,FO-488,4653,5223,set the speakers to mute,audio_volume_mute,audio--1504193156-headset.flac
44510,41652,FO-488,4653,5223,set the speakers to mute,audio_volume_mute,audio--1504194380-headset.flac
44514,41654,FO-488,4653,5223,set the speakers to mute,audio_volume_mute,audio--1504197585-headset.flac
44517,41658,FO-488,4654,5224,set an alarm for six thirty am,alarm_set,audio--1504194834-headset.flac
44519,62083,FO-488,9738,11578,could you please play the classical music for me,play_music,audio--1504194395-headset.flac
44520,37025,FO-488,3582,3946,mute please,audio_volume_mute,audio--1504198475-headset.flac
44523,62056,FO-488,9732,11572,open davinci code audiobook,play_audiobook,audio--1504190951-headset.flac
44526,37051,FO-488,3584,3948,what are the next three alarms set to go off,alarm_query,audio--1504198160-headset.flac
44528,37049,FO-488,3584,3948,what are the next three alarms set to go off,alarm_query,audio--1504190580-headset.flac
44529,62058,FO-488,9732,11572,open davinci code audiobook,play_audiobook,audio--1504191265-headset.flac
44531,62066,FO-488,9735,11575,resume recent audiobook,play_audiobook,audio--1504191517-headset.flac
44533,62068,FO-488,9735,11575,resume recent audiobook,play_audiobook,audio--1504198455-headset.flac
44535,62070,FO-488,9735,11575,resume recent audiobook,play_audiobook,audio--1504198750-headset.flac
44537,62076,FO-488,9737,11577,please play my favorite pop songs from my list,play_music,audio--1504190959-headset.flac
44538,62078,FO-488,9737,11577,please play my favorite pop songs from my list,play_music,audio--1504194968-headset.flac
44539,36980,FO-488,3578,3942,mute for twenty minutes,audio_volume_mute,audio--1504198240-headset.flac
44542,45040,FO-488,5505,6321,what alarms are set in the house,alarm_query,audio--1504197606-headset.flac
44543,62099,FO-488,9740,11580,resume audiobook playback,play_audiobook,audio--1504198675-headset.flac
44548,36990,FO-488,3579,3943,go silent until three pm,audio_volume_mute,audio--1504195196-headset.flac
44551,36988,FO-488,3579,3943,go silent until three pm,audio_volume_mute,audio--1504192400-headset.flac
44553,46941,FO-488,5981,6960,let me know about the alarms you set,alarm_query,audio--1504192593-headset.flac
44554,36986,FO-488,3579,3943,go silent until three pm,audio_volume_mute,audio--1504192309-headset.flac
44558,37023,FO-488,3582,3946,mute please,audio_volume_mute,audio--1504195203-headset.flac
44559,45038,FO-488,5505,6321,what alarms are set in the house,alarm_query,audio--1504193301-headset.flac
44562,37021,FO-488,3582,3946,mute please,audio_volume_mute,audio--1504194560-headset.flac
44564,37019,FO-488,3582,3946,mute please,audio_volume_mute,audio--1504194322-headset.flac
44565,46943,FO-488,5981,6960,let me know about the alarms you set,alarm_query,audio--1504197691-headset.flac
44567,41660,FO-488,4654,5224,set an alarm for six thirty am,alarm_set,audio--1504197965-headset.flac
44569,37013,FO-488,3581,3945,turn off sound,audio_volume_mute,audio--1504198594-headset.flac
44572,37011,FO-488,3581,3945,turn off sound,audio_volume_mute,audio--1504193348-headset.flac
44574,37009,FO-488,3581,3945,turn off sound,audio_volume_mute,audio--1504190862-headset.flac
44575,62097,FO-488,9740,11580,resume audiobook playback,play_audiobook,audio--1504198502-headset.flac
44577,46907,FO-488,5974,6952,did i set an alarm to have tablets in the noon,alarm_query,audio--1504193307-headset.flac
44580,62263,FO-488,9766,11605,play audiobook of jacob,play_audiobook,audio--1504198279-headset.flac
44585,62270,FO-488,9767,11606,play audiobook of planets,play_audiobook,audio--1504190970-headset.flac
44587,62272,FO-488,9767,11606,play audiobook of planets,play_audiobook,audio--1504194459-headset.flac
44589,62279,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504192153-headset.flac
44591,62281,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504192533-headset.flac
44593,62283,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504193148-headset.flac
44596,62285,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504194404-headset.flac
44597,62261,FO-488,9766,11605,play audiobook of jacob,play_audiobook,audio--1504198184-headset.flac
44598,36764,FO-488,3536,3892,turn off all of my alarms,alarm_remove,audio--1504194611-headset.flac
44599,62253,FO-488,9764,11603,play little women,play_audiobook,audio--1504193227-headset.flac
44604,62255,FO-488,9764,11603,play little women,play_audiobook,audio--1504195311-headset.flac
44607,62257,FO-488,9764,11603,play little women,play_audiobook,audio--1504198493-headset.flac
44608,36770,FO-488,3536,3892,turn off all of my alarms,alarm_remove,audio--1504194918-headset.flac
44610,36768,FO-488,3536,3892,turn off all of my alarms,alarm_remove,audio--1504194854-headset.flac
44612,36766,FO-488,3536,3892,turn off all of my alarms,alarm_remove,audio--1504194669-headset.flac
44617,41845,FO-488,4701,5278,unmute my sound,audio_volume_up,audio--1504194453-headset.flac
44618,62307,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504198179-headset.flac
44620,41866,FO-488,4704,5280,i need to hear sound on my speakers,audio_volume_up,audio--1504195105-headset.flac
44622,41868,FO-488,4704,5280,i need to hear sound on my speakers,audio_volume_up,audio--1504198618-headset.flac
44624,45118,FO-488,5525,6349,mute for one hour,audio_volume_mute,audio--1504191382-headset.flac
44627,45120,FO-488,5525,6349,mute for one hour,audio_volume_mute,audio--1504197725-headset.flac
44628,62323,FO-488,9773,11613,resume audiobook please,play_audiobook,audio--1504193185-headset.flac
44634,62287,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504195044-headset.flac
44635,62305,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504194781-headset.flac
44636,62303,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504194588-headset.flac
44638,62289,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504195550-headset.flac
44641,41847,FO-488,4701,5278,unmute my sound,audio_volume_up,audio--1504198249-headset.flac
44643,62291,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504197984-headset.flac
44647,38564,FO-488,3984,4437,please be silent,audio_volume_mute,audio--1504197813-headset.flac
44649,62301,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504192782-headset.flac
44651,38566,FO-488,3984,4437,please be silent,audio_volume_mute,audio--1504198090-headset.flac
44659,62193,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504197819-headset.flac
44663,46884,FO-488,5972,6950,could you please remove the set of alarms between eight and nine,alarm_remove,audio--1504198784-headset.flac
44664,62195,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504192674-headset.flac
44667,62197,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504194289-headset.flac
44669,62199,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504195313-headset.flac
44675,40041,FO-488,4298,4790,raise speaker volume,audio_volume_up,audio--1504195206-headset.flac
44677,46905,FO-488,5974,6952,did i set an alarm to have tablets in the noon,alarm_query,audio--1504192738-headset.flac
44679,46903,FO-488,5974,6952,did i set an alarm to have tablets in the noon,alarm_query,audio--1504191159-headset.flac
44681,62187,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504192663-headset.flac
44684,46897,FO-488,5973,6951,do i have alarms set before six in the morning,alarm_query,audio--1504198777-headset.flac
44686,46895,FO-488,5973,6951,do i have alarms set before six in the morning,alarm_query,audio--1504195167-headset.flac
44688,46893,FO-488,5973,6951,do i have alarms set before six in the morning,alarm_query,audio--1504190938-headset.flac
44689,62189,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504194473-headset.flac
44690,62191,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504195072-headset.flac
44691,46882,FO-488,5972,6950,could you please remove the set of alarms between eight and nine,alarm_remove,audio--1504198770-headset.flac
44692,62201,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504198113-headset.flac
44694,40022,FO-488,4297,4789,speak louder,audio_volume_up,audio--1504191630-headset.flac
44698,62226,FO-488,9760,11599,stop play,play_audiobook,audio--1504197850-headset.flac
44700,62230,FO-488,9761,11600,hold,play_audiobook,audio--1504193254-headset.flac
44702,44668,FO-488,5401,6189,music,music,audio--1504195301-headset.flac
44704,44666,FO-488,5401,6189,music,music,audio--1504192724-headset.flac
44707,62232,FO-488,9761,11600,hold,play_audiobook,audio--1504198738-headset.flac
44709,62224,FO-488,9760,11599,stop play,play_audiobook,audio--1504195024-headset.flac
44711,62222,FO-488,9760,11599,stop play,play_audiobook,audio--1504191571-headset.flac
44713,62206,FO-488,9758,11597,i would like to start this new audiobook,play_audiobook,audio--1504192648-headset.flac
44715,62208,FO-488,9758,11597,i would like to start this new audiobook,play_audiobook,audio--1504194549-headset.flac
44716,40026,FO-488,4297,4789,speak louder,audio_volume_up,audio--1504198689-headset.flac
44722,62210,FO-488,9758,11597,i would like to start this new audiobook,play_audiobook,audio--1504198051-headset.flac
44723,40024,FO-488,4297,4789,speak louder,audio_volume_up,audio--1504198598-headset.flac
44726,44670,FO-488,5401,6189,music,music,audio--1504198635-headset.flac
44736,28324,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504198698-headset.flac
44738,33894,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504194225-headset.flac
44739,29059,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504198326-headset.flac
44740,28322,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504198425-headset.flac
44743,28320,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504197682-headset.flac
44745,25198,FO-488,1642,1782,no no turn it down,audio_volume_down,audio--1504192577-headset.flac
44749,25200,FO-488,1642,1782,no no turn it down,audio_volume_down,audio--1504195193-headset.flac
44752,28318,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504195271-headset.flac
44755,25202,FO-488,1642,1782,no no turn it down,audio_volume_down,audio--1504195337-headset.flac
44756,25203,FO-488,1642,1782,no no turn it down,audio_volume_down,audio--1504198588-headset.flac
44760,25146,FO-488,1641,1781,turn it up,audio_volume_up,audio--1504198616-headset.flac
44765,33884,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504190880-headset.flac
44767,33886,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504191099-headset.flac
44771,17375,FO-488,1445,1554,be quiet,audio_volume_mute,audio--1504192698-headset.flac
44773,33888,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504192306-headset.flac
44775,29057,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504198211-headset.flac
44779,33890,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504192398-headset.flac
44783,33892,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504192969-headset.flac
44784,25144,FO-488,1641,1781,turn it up,audio_volume_up,audio--1504190866-headset.flac
44788,33896,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504194569-headset.flac
44790,25309,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504190948-headset.flac
44792,30358,FO-488,2134,2358,wake me up,alarm_set,audio--1504192184-headset.flac
44795,25311,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504194621-headset.flac
44798,30360,FO-488,2134,2358,wake me up,alarm_set,audio--1504192889-headset.flac
44799,25313,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504195019-headset.flac
44804,28314,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504191520-headset.flac
44807,25315,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504198711-headset.flac
44809,18739,FO-488,1484,1599,review the alarms i have,alarm_query,audio--1504194837-headset.flac
44812,25374,FO-488,1646,1788,are there any alarms going off today,alarm_query,audio--1504193293-headset.flac
44813,33033,FO-488,2718,3014,wake me up at five hundred and thirty,alarm_set,audio--1504192128-headset.flac
44817,29759,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504191548-headset.flac
44818,29761,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504192624-headset.flac
44822,33898,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504197587-headset.flac
44827,30356,FO-488,2134,2358,wake me up,alarm_set,audio--1504190584-headset.flac
44829,32981,FO-488,2707,3002,louder please,audio_volume_up,audio--1504192409-headset.flac
44831,32983,FO-488,2707,3002,louder please,audio_volume_up,audio--1504194302-headset.flac
44833,17335,FO-488,1444,1553,silence,audio_volume_mute,audio--1504195466-headset.flac
44836,29765,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504195156-headset.flac
44838,29763,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504192942-headset.flac
44839,28316,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504194734-headset.flac
44851,27679,FO-488,1707,1850,turn the speakers down to five percent,audio_volume_down,audio--1504197596-headset.flac
44856,18326,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504198367-headset.flac
44858,18328,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504198682-headset.flac
44868,34669,FO-488,3073,3380,turn the volume off,audio_volume_mute,audio--1504198540-headset.flac
44870,34667,FO-488,3073,3380,turn the volume off,audio_volume_mute,audio--1504195360-headset.flac
44872,34665,FO-488,3073,3380,turn the volume off,audio_volume_mute,audio--1504191491-headset.flac
44878,18318,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504193112-headset.flac
44885,32633,FO-488,2635,2920,raise the volume to max,audio_volume_up,audio--1504190775-headset.flac
44887,18320,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504193286-headset.flac
44888,32635,FO-488,2635,2920,raise the volume to max,audio_volume_up,audio--1504192453-headset.flac
44895,27677,FO-488,1707,1850,turn the speakers down to five percent,audio_volume_down,audio--1504191105-headset.flac
44902,18324,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504195097-headset.flac
44903,28307,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504198442-headset.flac
44905,33478,FO-488,2829,3129,stop playing,audio_volume_mute,audio--1504198605-headset.flac
44906,27740,FO-488,1709,1852,i want the speakers turned up high,audio_volume_up,audio--1504195099-headset.flac
44908,33476,FO-488,2829,3129,stop playing,audio_volume_mute,audio--1504198343-headset.flac
44909,29053,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504193165-headset.flac
44912,27742,FO-488,1709,1852,i want the speakers turned up high,audio_volume_up,audio--1504197551-headset.flac
44914,17377,FO-488,1445,1554,be quiet,audio_volume_mute,audio--1504194762-headset.flac
44915,33475,FO-488,2829,3129,stop playing,audio_volume_mute,audio--1504198182-headset.flac
44919,29055,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504194517-headset.flac
44923,34602,FO-488,3062,3369,please remove this alarm,alarm_remove,audio--1504194675-headset.flac
44924,29828,FO-488,2004,2209,goodnight,audio_volume_mute,audio--1504197594-headset.flac
44927,34600,FO-488,3062,3369,please remove this alarm,alarm_remove,audio--1504191384-headset.flac
44928,29826,FO-488,2004,2209,goodnight,audio_volume_mute,audio--1504195115-headset.flac
44929,33473,FO-488,2829,3129,stop playing,audio_volume_mute,audio--1504191409-headset.flac
44930,18366,FO-488,1471,1586,raise the volume to sixty,audio_volume_up,audio--1504192312-headset.flac
44935,29855,FO-488,201,179,delete the alarm i just set,alarm_remove,audio--1504193366-headset.flac
44937,34660,FO-488,3072,3379,i would like to mute the speakers please,audio_volume_mute,audio--1504192582-headset.flac
44939,34658,FO-488,3072,3379,i would like to mute the speakers please,audio_volume_mute,audio--1504191378-headset.flac
44941,29853,FO-488,201,179,delete the alarm i just set,alarm_remove,audio--1504191551-headset.flac
44942,24900,FO-488,1635,1776,what times do my alarms go off,alarm_query,audio--1504191460-headset.flac
44944,32760,FO-488,2671,2962,would you please check to see if i've set my alarm for tomorrow morning,alarm_query,audio--1504192839-headset.flac
44945,24902,FO-488,1635,1776,what times do my alarms go off,alarm_query,audio--1504193217-headset.flac
44947,32762,FO-488,2671,2962,would you please check to see if i've set my alarm for tomorrow morning,alarm_query,audio--1504194727-headset.flac
44949,32764,FO-488,2671,2962,would you please check to see if i've set my alarm for tomorrow morning,alarm_query,audio--1504198506-headset.flac
44957,18364,FO-488,1471,1586,raise the volume to sixty,audio_volume_up,audio--1504191496-headset.flac
44959,17379,FO-488,1445,1554,be quiet,audio_volume_mute,audio--1504197982-headset.flac
44960,27738,FO-488,1709,1852,i want the speakers turned up high,audio_volume_up,audio--1504193151-headset.flac
44962,25376,FO-488,1646,1788,are there any alarms going off today,alarm_query,audio--1504194416-headset.flac
44963,33035,FO-488,2718,3014,wake me up at five hundred and thirty,alarm_set,audio--1504194419-headset.flac
44964,28064,FO-488,1720,1866,set alarm of every tuesday of march month morning eight am,alarm_set,audio--1504195000-headset.flac
44966,3533,FO-488,1083,1144,i couldn't hear you repeat that louder,audio_volume_up,audio--1504191016-headset.flac
44968,3535,FO-488,1083,1144,i couldn't hear you repeat that louder,audio_volume_up,audio--1504193242-headset.flac
44973,30657,FO-488,2195,2426,set an alarm,alarm_set,audio--1504198526-headset.flac
44974,31070,FO-488,2277,2521,alarm for ten am,alarm_set,audio--1504198512-headset.flac
44980,30655,FO-488,2195,2426,set an alarm,alarm_set,audio--1504197800-headset.flac
44981,25879,FO-488,1658,1801,i want to see all set alarms,alarm_query,audio--1504190896-headset.flac
44992,29668,FO-488,1982,2181,set alarm at six thirty am,alarm_set,audio--1504192489-headset.flac
44994,29666,FO-488,1982,2181,set alarm at six thirty am,alarm_set,audio--1504192382-headset.flac
44999,28041,FO-488,172,151,set alarm at ten am,alarm_set,audio--1504191540-headset.flac
45002,30651,FO-488,2195,2426,set an alarm,alarm_set,audio--1504194732-headset.flac
45003,28043,FO-488,172,151,set alarm at ten am,alarm_set,audio--1504192346-headset.flac
45006,28045,FO-488,172,151,set alarm at ten am,alarm_set,audio--1504198640-headset.flac
45011,29148,FO-488,1907,2085,improve volume clarity,audio_volume_other,audio--1504192915-headset.flac
45013,28062,FO-488,1720,1866,set alarm of every tuesday of march month morning eight am,alarm_set,audio--1504191223-headset.flac
45014,29150,FO-488,1907,2085,improve volume clarity,audio_volume_other,audio--1504195414-headset.flac
45018,25881,FO-488,1658,1801,i want to see all set alarms,alarm_query,audio--1504192692-headset.flac
45019,29625,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504197794-headset.flac
45024,16959,FO-488,1434,1542,volume control please,audio_volume_other,audio--1504192248-headset.flac
45025,31068,FO-488,2277,2521,alarm for ten am,alarm_set,audio--1504198080-headset.flac
45028,16961,FO-488,1434,1542,volume control please,audio_volume_other,audio--1504194932-headset.flac
45032,28112,FO-488,1733,1883,checkout today alarm of meeting,alarm_query,audio--1504197728-headset.flac
45037,28110,FO-488,1733,1883,checkout today alarm of meeting,alarm_query,audio--1504193362-headset.flac
45054,31059,FO-488,2276,2520,wake me up at four am,alarm_set,audio--1504191275-headset.flac
45056,28139,FO-488,174,153,set wake up thursday seven am,alarm_set,audio--1504198381-headset.flac
45058,29623,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504195016-headset.flac
45061,28137,FO-488,174,153,set wake up thursday seven am,alarm_set,audio--1504191229-headset.flac
45062,30653,FO-488,2195,2426,set an alarm,alarm_set,audio--1504195128-headset.flac
45063,31061,FO-488,2276,2520,wake me up at four am,alarm_set,audio--1504191399-headset.flac
45065,31063,FO-488,2276,2520,wake me up at four am,alarm_set,audio--1504197934-headset.flac
45071,29621,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504194605-headset.flac
45074,29619,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504192450-headset.flac
45076,29670,FO-488,1982,2181,set alarm at six thirty am,alarm_set,audio--1504197392-headset.flac
45083,28297,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504191448-headset.flac
45085,2791,FO-488,1065,1123,where is volume setting,audio_volume_other,audio--1504191362-headset.flac
45087,2793,FO-488,1065,1123,where is volume setting,audio_volume_other,audio--1504194231-headset.flac
45089,2795,FO-488,1065,1123,where is volume setting,audio_volume_other,audio--1504194489-headset.flac
45096,29705,FO-488,1986,2188,set the average of the device,audio_volume_other,audio--1504193283-headset.flac
45100,29703,FO-488,1986,2188,set the average of the device,audio_volume_other,audio--1504192607-headset.flac
45102,17329,FO-488,1444,1553,silence,audio_volume_mute,audio--1504191200-headset.flac
45103,29701,FO-488,1986,2188,set the average of the device,audio_volume_other,audio--1504192456-headset.flac
45104,17331,FO-488,1444,1553,silence,audio_volume_mute,audio--1504192139-headset.flac
45109,33037,FO-488,2718,3014,wake me up at five hundred and thirty,alarm_set,audio--1504198031-headset.flac
45111,28305,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504197797-headset.flac
45116,28303,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504195274-headset.flac
45118,18741,FO-488,1484,1599,review the alarms i have,alarm_query,audio--1504197788-headset.flac
45122,17333,FO-488,1444,1553,silence,audio_volume_mute,audio--1504194818-headset.flac
45127,28301,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504193304-headset.flac
45133,28299,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504192280-headset.flac
45137,16872,FO-488,1432,1540,please turn up the volume,audio_volume_up,audio--1504194709-headset.flac
45139,34291,FO-488,3,3,quiet,audio_volume_mute,audio--1504198247-headset.flac
45142,34289,FO-488,3,3,quiet,audio_volume_mute,audio--1504198082-headset.flac
45144,30641,FO-488,2194,2425,fix an alarm,alarm_set,audio--1504193364-headset.flac
45147,30643,FO-488,2194,2425,fix an alarm,alarm_set,audio--1504198653-headset.flac
45148,34287,FO-488,3,3,quiet,audio_volume_mute,audio--1504195423-headset.flac
45150,34285,FO-488,3,3,quiet,audio_volume_mute,audio--1504192396-headset.flac
45152,30649,FO-488,2195,2426,set an alarm,alarm_set,audio--1504193319-headset.flac
45153,19550,FO-488,1508,1626,set mute mode for one hour,audio_volume_mute,audio--1504198374-headset.flac
45154,29134,FO-488,1906,2084,decrease volume,audio_volume_down,audio--1504192808-headset.flac
45155,29672,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504191560-headset.flac
45157,19548,FO-488,1508,1626,set mute mode for one hour,audio_volume_mute,audio--1504194449-headset.flac
45159,29136,FO-488,1906,2084,decrease volume,audio_volume_down,audio--1504194304-headset.flac
45161,29138,FO-488,1906,2084,decrease volume,audio_volume_down,audio--1504198145-headset.flac
45164,34294,FO-488,3,3,quiet,audio_volume_mute,audio--1504198809-headset.flac
45167,29694,FO-488,1985,2187,please change the volume to mute,audio_volume_mute,audio--1504194633-headset.flac
45170,29692,FO-488,1985,2187,please change the volume to mute,audio_volume_mute,audio--1504191493-headset.flac
45175,16866,FO-488,1432,1540,please turn up the volume,audio_volume_up,audio--1504190854-headset.flac
45178,29678,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504195159-headset.flac
45182,29676,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504194425-headset.flac
45184,29674,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504194275-headset.flac
