,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
44614,62258,FO-488,9764,11603,play little women,play_audiobook,audio--1504198493.flac
44616,62286,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504194404.flac
44619,62308,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504198179.flac
44621,41867,FO-488,4704,5280,i need to hear sound on my speakers,audio_volume_up,audio--1504195105.flac
44623,38567,FO-488,3984,4437,please be silent,audio_volume_mute,audio--1504198090.flac
44625,41869,FO-488,4704,5280,i need to hear sound on my speakers,audio_volume_up,audio--1504198618.flac
44626,45119,FO-488,5525,6349,mute for one hour,audio_volume_mute,audio--1504191382.flac
44629,62324,FO-488,9773,11613,resume audiobook please,play_audiobook,audio--1504193185.flac
44631,45121,FO-488,5525,6349,mute for one hour,audio_volume_mute,audio--1504197725.flac
44633,62306,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504194781.flac
44637,62288,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504195044.flac
44639,62290,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504195550.flac
44640,41846,FO-488,4701,5278,unmute my sound,audio_volume_up,audio--1504194453.flac
44642,41848,FO-488,4701,5278,unmute my sound,audio_volume_up,audio--1504198249.flac
44646,62292,FO-488,9768,11607,keep reading the audiobook to me,play_audiobook,audio--1504197984.flac
44648,38565,FO-488,3984,4437,please be silent,audio_volume_mute,audio--1504197813.flac
44650,62302,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504192782.flac
44652,62304,FO-488,9770,11609,play magic run after thirty min,play_audiobook,audio--1504194588.flac
44660,44671,FO-488,5401,6189,music,music,audio--1504198635.flac
44661,46885,FO-488,5972,6950,could you please remove the set of alarms between eight and nine,alarm_remove,audio--1504198784.flac
44662,62194,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504197819.flac
44666,62196,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504192674.flac
44668,62198,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504194289.flac
44670,62200,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504195313.flac
44672,46883,FO-488,5972,6950,could you please remove the set of alarms between eight and nine,alarm_remove,audio--1504198770.flac
44673,62192,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504195072.flac
44674,62190,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504194473.flac
44678,46904,FO-488,5974,6952,did i set an alarm to have tablets in the noon,alarm_query,audio--1504191159.flac
44680,40027,FO-488,4297,4789,speak louder,audio_volume_up,audio--1504198689.flac
44682,62188,FO-488,9755,11594,lets listen to hunt for read october,play_audiobook,audio--1504192663.flac
44683,46898,FO-488,5973,6951,do i have alarms set before six in the morning,alarm_query,audio--1504198777.flac
44685,46896,FO-488,5973,6951,do i have alarms set before six in the morning,alarm_query,audio--1504195167.flac
44687,46894,FO-488,5973,6951,do i have alarms set before six in the morning,alarm_query,audio--1504190938.flac
44693,62202,FO-488,9757,11596,i would like to continue my audiobook,play_audiobook,audio--1504198113.flac
44695,62225,FO-488,9760,11599,stop play,play_audiobook,audio--1504195024.flac
44696,44669,FO-488,5401,6189,music,music,audio--1504195301.flac
44699,62227,FO-488,9760,11599,stop play,play_audiobook,audio--1504197850.flac
44701,62231,FO-488,9761,11600,hold,play_audiobook,audio--1504193254.flac
44703,44667,FO-488,5401,6189,music,music,audio--1504192724.flac
44708,62233,FO-488,9761,11600,hold,play_audiobook,audio--1504198738.flac
44710,62223,FO-488,9760,11599,stop play,play_audiobook,audio--1504191571.flac
44712,40023,FO-488,4297,4789,speak louder,audio_volume_up,audio--1504191630.flac
44714,62207,FO-488,9758,11597,i would like to start this new audiobook,play_audiobook,audio--1504192648.flac
44718,40025,FO-488,4297,4789,speak louder,audio_volume_up,audio--1504198598.flac
44725,62211,FO-488,9758,11597,i would like to start this new audiobook,play_audiobook,audio--1504198051.flac
44729,62209,FO-488,9758,11597,i would like to start this new audiobook,play_audiobook,audio--1504194549.flac
44730,39095,FO-488,4091,4552,i want max volume on my speakers,audio_volume_up,audio--1504195209.flac
44732,25310,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504190948.flac
44735,28325,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504198698.flac
44737,28323,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504198425.flac
44741,28321,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504197682.flac
44742,33895,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504194225.flac
44747,25199,FO-488,1642,1782,no no turn it down,audio_volume_down,audio--1504192577.flac
44750,25201,FO-488,1642,1782,no no turn it down,audio_volume_down,audio--1504195193.flac
44751,28319,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504195271.flac
44754,28317,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504194734.flac
44758,33893,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504192969.flac
44759,25147,FO-488,1641,1781,turn it up,audio_volume_up,audio--1504198616.flac
44766,33885,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504190880.flac
44768,29056,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504194517.flac
44769,33887,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504191099.flac
44774,33889,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504192306.flac
44778,29058,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504198211.flac
44780,33891,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504192398.flac
44785,25145,FO-488,1641,1781,turn it up,audio_volume_up,audio--1504190866.flac
44786,29060,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504198326.flac
44787,25204,FO-488,1642,1782,no no turn it down,audio_volume_down,audio--1504198588.flac
44796,25312,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504194621.flac
44797,30359,FO-488,2134,2358,wake me up,alarm_set,audio--1504192184.flac
44800,25314,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504195019.flac
44801,30361,FO-488,2134,2358,wake me up,alarm_set,audio--1504192889.flac
44805,28308,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504198442.flac
44808,25316,FO-488,1645,1787,do i have any alarms set,alarm_query,audio--1504198711.flac
44814,25375,FO-488,1646,1788,are there any alarms going off today,alarm_query,audio--1504193293.flac
44816,17376,FO-488,1445,1554,be quiet,audio_volume_mute,audio--1504192698.flac
44821,33897,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504194569.flac
44823,33899,FO-488,2915,3225,turn down the speakers,audio_volume_down,audio--1504197587.flac
44828,17336,FO-488,1444,1553,silence,audio_volume_mute,audio--1504195466.flac
44830,32982,FO-488,2707,3002,louder please,audio_volume_up,audio--1504192409.flac
44832,32984,FO-488,2707,3002,louder please,audio_volume_up,audio--1504194302.flac
44834,30357,FO-488,2134,2358,wake me up,alarm_set,audio--1504190584.flac
44835,29766,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504195156.flac
44837,29764,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504192942.flac
44840,28315,FO-488,1774,1929,turn off the alarm,alarm_remove,audio--1504191520.flac
44841,17334,FO-488,1444,1553,silence,audio_volume_mute,audio--1504194818.flac
44843,29762,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504192624.flac
44844,29760,FO-488,2,2,set an alarm for two hours from now,alarm_set,audio--1504191548.flac
44845,18367,FO-488,1471,1586,raise the volume to sixty,audio_volume_up,audio--1504192312.flac
44850,27678,FO-488,1707,1850,turn the speakers down to five percent,audio_volume_down,audio--1504191105.flac
44852,27680,FO-488,1707,1850,turn the speakers down to five percent,audio_volume_down,audio--1504197596.flac
44853,18325,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504195097.flac
44857,18327,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504198367.flac
44863,18329,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504198682.flac
44864,33479,FO-488,2829,3129,stop playing,audio_volume_mute,audio--1504198605.flac
44865,29856,FO-488,201,179,delete the alarm i just set,alarm_remove,audio--1504193366.flac
44867,34670,FO-488,3073,3380,turn the volume off,audio_volume_mute,audio--1504198540.flac
44869,34668,FO-488,3073,3380,turn the volume off,audio_volume_mute,audio--1504195360.flac
44871,34666,FO-488,3073,3380,turn the volume off,audio_volume_mute,audio--1504191491.flac
44874,34664,FO-488,3073,3380,turn the volume off,audio_volume_mute,audio--1504190361.flac
44881,18319,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504193112.flac
44886,32634,FO-488,2635,2920,raise the volume to max,audio_volume_up,audio--1504190775.flac
44889,32636,FO-488,2635,2920,raise the volume to max,audio_volume_up,audio--1504192453.flac
44892,17380,FO-488,1445,1554,be quiet,audio_volume_mute,audio--1504197982.flac
44893,18321,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504193286.flac
44899,18323,FO-488,1470,1585,mute speakers,audio_volume_mute,audio--1504194682.flac
44907,27741,FO-488,1709,1852,i want the speakers turned up high,audio_volume_up,audio--1504195099.flac
44911,17378,FO-488,1445,1554,be quiet,audio_volume_mute,audio--1504194762.flac
44916,33474,FO-488,2829,3129,stop playing,audio_volume_mute,audio--1504191409.flac
44918,29054,FO-488,1895,2072,put alarm at five am,alarm_set,audio--1504193165.flac
44921,29829,FO-488,2004,2209,goodnight,audio_volume_mute,audio--1504197594.flac
44922,34603,FO-488,3062,3369,please remove this alarm,alarm_remove,audio--1504194675.flac
44925,29827,FO-488,2004,2209,goodnight,audio_volume_mute,audio--1504195115.flac
44926,34601,FO-488,3062,3369,please remove this alarm,alarm_remove,audio--1504191384.flac
44931,27739,FO-488,1709,1852,i want the speakers turned up high,audio_volume_up,audio--1504193151.flac
44934,33477,FO-488,2829,3129,stop playing,audio_volume_mute,audio--1504198343.flac
44936,34661,FO-488,3072,3379,i would like to mute the speakers please,audio_volume_mute,audio--1504192582.flac
44938,34659,FO-488,3072,3379,i would like to mute the speakers please,audio_volume_mute,audio--1504191378.flac
44940,29854,FO-488,201,179,delete the alarm i just set,alarm_remove,audio--1504191551.flac
44943,24901,FO-488,1635,1776,what times do my alarms go off,alarm_query,audio--1504191460.flac
44946,32761,FO-488,2671,2962,would you please check to see if i've set my alarm for tomorrow morning,alarm_query,audio--1504192839.flac
44948,32763,FO-488,2671,2962,would you please check to see if i've set my alarm for tomorrow morning,alarm_query,audio--1504194727.flac
44950,32765,FO-488,2671,2962,would you please check to see if i've set my alarm for tomorrow morning,alarm_query,audio--1504198506.flac
44956,24903,FO-488,1635,1776,what times do my alarms go off,alarm_query,audio--1504193217.flac
44958,18365,FO-488,1471,1586,raise the volume to sixty,audio_volume_up,audio--1504191496.flac
44967,3534,FO-488,1083,1144,i couldn't hear you repeat that louder,audio_volume_up,audio--1504191016.flac
44969,3536,FO-488,1083,1144,i couldn't hear you repeat that louder,audio_volume_up,audio--1504193242.flac
44970,28065,FO-488,1720,1866,set alarm of every tuesday of march month morning eight am,alarm_set,audio--1504195000.flac
44971,30658,FO-488,2195,2426,set an alarm,alarm_set,audio--1504198526.flac
44972,31071,FO-488,2277,2521,alarm for ten am,alarm_set,audio--1504198512.flac
44982,29626,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504197794.flac
44983,25880,FO-488,1658,1801,i want to see all set alarms,alarm_query,audio--1504190896.flac
44984,30654,FO-488,2195,2426,set an alarm,alarm_set,audio--1504195128.flac
44985,28140,FO-488,174,153,set wake up thursday seven am,alarm_set,audio--1504198381.flac
44988,30656,FO-488,2195,2426,set an alarm,alarm_set,audio--1504197800.flac
44993,29667,FO-488,1982,2181,set alarm at six thirty am,alarm_set,audio--1504192382.flac
44995,30650,FO-488,2195,2426,set an alarm,alarm_set,audio--1504193319.flac
45000,28042,FO-488,172,151,set alarm at ten am,alarm_set,audio--1504191540.flac
45005,28044,FO-488,172,151,set alarm at ten am,alarm_set,audio--1504192346.flac
45008,28046,FO-488,172,151,set alarm at ten am,alarm_set,audio--1504198640.flac
45012,29149,FO-488,1907,2085,improve volume clarity,audio_volume_other,audio--1504192915.flac
45015,29151,FO-488,1907,2085,improve volume clarity,audio_volume_other,audio--1504195414.flac
45016,28063,FO-488,1720,1866,set alarm of every tuesday of march month morning eight am,alarm_set,audio--1504191223.flac
45020,29624,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504195016.flac
45026,16960,FO-488,1434,1542,volume control please,audio_volume_other,audio--1504192248.flac
45027,28113,FO-488,1733,1883,checkout today alarm of meeting,alarm_query,audio--1504197728.flac
45029,16962,FO-488,1434,1542,volume control please,audio_volume_other,audio--1504194932.flac
45033,28111,FO-488,1733,1883,checkout today alarm of meeting,alarm_query,audio--1504193362.flac
45045,30652,FO-488,2195,2426,set an alarm,alarm_set,audio--1504194732.flac
45047,29669,FO-488,1982,2181,set alarm at six thirty am,alarm_set,audio--1504192489.flac
45048,31064,FO-488,2276,2520,wake me up at four am,alarm_set,audio--1504197934.flac
45049,31069,FO-488,2277,2521,alarm for ten am,alarm_set,audio--1504198080.flac
45057,31060,FO-488,2276,2520,wake me up at four am,alarm_set,audio--1504191275.flac
45060,28138,FO-488,174,153,set wake up thursday seven am,alarm_set,audio--1504191229.flac
45064,31062,FO-488,2276,2520,wake me up at four am,alarm_set,audio--1504191399.flac
45066,29622,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504194605.flac
45067,25882,FO-488,1658,1801,i want to see all set alarms,alarm_query,audio--1504192692.flac
45072,29620,FO-488,1975,2172,have i set any alarm for today,alarm_query,audio--1504192450.flac
45077,29139,FO-488,1906,2084,decrease volume,audio_volume_down,audio--1504198145.flac
45078,29671,FO-488,1982,2181,set alarm at six thirty am,alarm_set,audio--1504197392.flac
45081,17330,FO-488,1444,1553,silence,audio_volume_mute,audio--1504191200.flac
45082,28298,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504191448.flac
45086,2792,FO-488,1065,1123,where is volume setting,audio_volume_other,audio--1504191362.flac
45088,2794,FO-488,1065,1123,where is volume setting,audio_volume_other,audio--1504194231.flac
45090,2796,FO-488,1065,1123,where is volume setting,audio_volume_other,audio--1504194489.flac
45095,29706,FO-488,1986,2188,set the average of the device,audio_volume_other,audio--1504193283.flac
45097,29704,FO-488,1986,2188,set the average of the device,audio_volume_other,audio--1504192607.flac
45101,29702,FO-488,1986,2188,set the average of the device,audio_volume_other,audio--1504192456.flac
45107,28300,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504192280.flac
45108,33036,FO-488,2718,3014,wake me up at five hundred and thirty,alarm_set,audio--1504194419.flac
45110,28306,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504197797.flac
45112,33038,FO-488,2718,3014,wake me up at five hundred and thirty,alarm_set,audio--1504198031.flac
45115,28304,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504195274.flac
45117,18740,FO-488,1484,1599,review the alarms i have,alarm_query,audio--1504194837.flac
45119,18742,FO-488,1484,1599,review the alarms i have,alarm_query,audio--1504197788.flac
45123,17332,FO-488,1444,1553,silence,audio_volume_mute,audio--1504192139.flac
45124,25377,FO-488,1646,1788,are there any alarms going off today,alarm_query,audio--1504194416.flac
45126,28302,FO-488,1773,1928,wake me up at six am,alarm_set,audio--1504193304.flac
45134,33034,FO-488,2718,3014,wake me up at five hundred and thirty,alarm_set,audio--1504192128.flac
45138,34292,FO-488,3,3,quiet,audio_volume_mute,audio--1504198247.flac
45140,34290,FO-488,3,3,quiet,audio_volume_mute,audio--1504198082.flac
45141,16873,FO-488,1432,1540,please turn up the volume,audio_volume_up,audio--1504194709.flac
45143,34288,FO-488,3,3,quiet,audio_volume_mute,audio--1504195423.flac
45145,30642,FO-488,2194,2425,fix an alarm,alarm_set,audio--1504193364.flac
45146,19551,FO-488,1508,1626,set mute mode for one hour,audio_volume_mute,audio--1504198374.flac
45149,34286,FO-488,3,3,quiet,audio_volume_mute,audio--1504192396.flac
45151,30644,FO-488,2194,2425,fix an alarm,alarm_set,audio--1504198653.flac
45156,19549,FO-488,1508,1626,set mute mode for one hour,audio_volume_mute,audio--1504194449.flac
45158,29135,FO-488,1906,2084,decrease volume,audio_volume_down,audio--1504192808.flac
45160,29137,FO-488,1906,2084,decrease volume,audio_volume_down,audio--1504194304.flac
45162,34293,FO-488,3,3,quiet,audio_volume_mute,audio--1504198725.flac
45163,29695,FO-488,1985,2187,please change the volume to mute,audio_volume_mute,audio--1504194633.flac
45168,29693,FO-488,1985,2187,please change the volume to mute,audio_volume_mute,audio--1504191493.flac
45176,29679,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504195159.flac
45177,16867,FO-488,1432,1540,please turn up the volume,audio_volume_up,audio--1504190854.flac
45179,29677,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504194425.flac
45183,29675,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504194275.flac
45185,29673,FO-488,1983,2182,set alarm half an hour from my meal time,alarm_set,audio--1504191560.flac
45187,16869,FO-488,1432,1540,please turn up the volume,audio_volume_up,audio--1504192290.flac
45189,34295,FO-488,3,3,quiet,audio_volume_mute,audio--1504198809.flac
45191,16871,FO-488,1432,1540,please turn up the volume,audio_volume_up,audio--1504193002.flac
45195,35098,FO-488,316,289,mute,audio_volume_mute,audio--1504191583.flac
45197,31980,FO-488,2489,2750,change volume,audio_volume_other,audio--1504198811.flac
45199,31247,FO-488,233,209,set an alarm for four in the afternoon,alarm_set,audio--1504194953.flac
45201,35096,FO-488,316,289,mute,audio_volume_mute,audio--1504191364.flac
45203,35094,FO-488,316,289,mute,audio_volume_mute,audio--1504190976.flac
45205,35092,FO-488,316,289,mute,audio_volume_mute,audio--1504190364.flac
45208,13476,FO-488,1339,1435,what alarms are set in the morning,alarm_query,audio--1504198266.flac
45210,13474,FO-488,1339,1435,what alarms are set in the morning,alarm_query,audio--1504195280.flac
45218,31978,FO-488,2489,2750,change volume,audio_volume_other,audio--1504198092.flac
45221,35100,FO-488,316,289,mute,audio_volume_mute,audio--1504192572.flac
45222,35102,FO-488,316,289,mute,audio_volume_mute,audio--1504192810.flac
45224,23730,FO-488,1605,1740,is the alarm set for tomorrow morning,alarm_query,audio--1504194583.flac
45226,35114,FO-488,316,289,mute,audio_volume_mute,audio--1504198685.flac
45229,35112,FO-488,316,289,mute,audio_volume_mute,audio--1504198477.flac
45231,20050,FO-488,1520,1643,increase the volume to fifty,audio_volume_up,audio--1504191466.flac
45233,23732,FO-488,1605,1740,is the alarm set for tomorrow morning,alarm_query,audio--1504197389.flac
45237,35108,FO-488,316,289,mute,audio_volume_mute,audio--1504195251.flac
45239,35106,FO-488,316,289,mute,audio_volume_mute,audio--1504194383.flac
45241,35104,FO-488,316,289,mute,audio_volume_mute,audio--1504192972.flac
45243,31249,FO-488,233,209,set an alarm for four in the afternoon,alarm_set,audio--1504198214.flac
45247,35110,FO-488,316,289,mute,audio_volume_mute,audio--1504198095.flac
45249,35060,FO-488,315,288,please be quiet for another hour,audio_volume_mute,audio--1504198228.flac
45250,35058,FO-488,315,288,please be quiet for another hour,audio_volume_mute,audio--1504192812.flac
45253,31965,FO-488,2488,2749,volume louder softer,audio_volume_up,audio--1504193069.flac
45263,33729,FO-488,2894,3200,lower speaker volume,audio_volume_down,audio--1504192990.flac
45265,14496,FO-488,1367,1469,make the volume lower,audio_volume_down,audio--1504190367.flac
45267,35015,FO-488,3140,3447,speak louder please,audio_volume_up,audio--1504194873.flac
45269,14498,FO-488,1367,1469,make the volume lower,audio_volume_down,audio--1504191132.flac
45271,35013,FO-488,3140,3447,speak louder please,audio_volume_up,audio--1504193252.flac
45278,31967,FO-488,2488,2749,volume louder softer,audio_volume_up,audio--1504194491.flac
45279,33642,FO-488,2871,3174,what alarms have been set for me,alarm_query,audio--1504194212.flac
45282,33640,FO-488,2871,3174,what alarms have been set for me,alarm_query,audio--1504193089.flac
45285,31976,FO-488,2489,2750,change volume,audio_volume_other,audio--1504193110.flac
45294,31974,FO-488,2489,2750,change volume,audio_volume_other,audio--1504191469.flac
45300,33725,FO-488,2894,3200,lower speaker volume,audio_volume_down,audio--1504192404.flac
45302,33727,FO-488,2894,3200,lower speaker volume,audio_volume_down,audio--1504192613.flac
45304,17730,FO-488,1454,1566,set the alarm off,alarm_remove,audio--1504193220.flac
45308,28889,FO-488,187,165,turn up the volume,audio_volume_up,audio--1504190984.flac
45311,32061,FO-488,2504,2767,set an alarm for time,alarm_set,audio--1504191313.flac
45313,32063,FO-488,2504,2767,set an alarm for time,alarm_set,audio--1504198218.flac
45316,30141,FO-488,2070,2285,turn off speaker,audio_volume_mute,audio--1504191618.flac
45318,28891,FO-488,187,165,turn up the volume,audio_volume_up,audio--1504192760.flac
45321,28949,FO-488,1880,2053,increase the volume a bit,audio_volume_up,audio--1504194565.flac
45325,30139,FO-488,2070,2285,turn off speaker,audio_volume_mute,audio--1504191474.flac
45328,23657,FO-488,1603,1738,check whether i have set any alarms for tomorrow morning,alarm_query,audio--1504193004.flac
45334,30143,FO-488,2070,2285,turn off speaker,audio_volume_mute,audio--1504193063.flac
45344,30145,FO-488,2070,2285,turn off speaker,audio_volume_mute,audio--1504197548.flac
45346,28893,FO-488,187,165,turn up the volume,audio_volume_up,audio--1504194720.flac
45349,33,FO-488,1,1,wake me up at nine am on friday,alarm_set,audio--1504195529.flac
45359,31,FO-488,1,1,wake me up at nine am on friday,alarm_set,audio--1504192678.flac
45360,35163,FO-488,3161,3469,do i have any alarms set for six am tomorrow,alarm_query,audio--1504197960.flac
45364,28955,FO-488,1880,2053,increase the volume a bit,audio_volume_up,audio--1504198085.flac
45365,28850,FO-488,1862,2037,when does my alarm go off,alarm_query,audio--1504194722.flac
45370,28848,FO-488,1862,2037,when does my alarm go off,alarm_query,audio--1504193120.flac
45379,28829,FO-488,1857,2033,down,audio_volume_down,audio--1504192298.flac
45384,17732,FO-488,1454,1566,set the alarm off,alarm_remove,audio--1504194585.flac
45388,28852,FO-488,1862,2037,when does my alarm go off,alarm_query,audio--1504198323.flac
45389,28953,FO-488,1880,2053,increase the volume a bit,audio_volume_up,audio--1504195342.flac
45391,35161,FO-488,3161,3469,do i have any alarms set for six am tomorrow,alarm_query,audio--1504192844.flac
45393,23659,FO-488,1603,1738,check whether i have set any alarms for tomorrow morning,alarm_query,audio--1504195374.flac
45394,35159,FO-488,3161,3469,do i have any alarms set for six am tomorrow,alarm_query,audio--1504191116.flac
45396,20058,FO-488,1520,1643,increase the volume to fifty,audio_volume_up,audio--1504197809.flac
45398,20056,FO-488,1520,1643,increase the volume to fifty,audio_volume_up,audio--1504197654.flac
45403,20054,FO-488,1520,1643,increase the volume to fifty,audio_volume_up,audio--1504195366.flac
45405,212,FO-488,1004,1058,please turn off my alarm for this evening,alarm_remove,audio--1504191001.flac
45407,214,FO-488,1004,1058,please turn off my alarm for this evening,alarm_remove,audio--1504198170.flac
45410,28951,FO-488,1880,2053,increase the volume a bit,audio_volume_up,audio--1504194715.flac
45414,20052,FO-488,1520,1643,increase the volume to fifty,audio_volume_up,audio--1504193272.flac
45416,33731,FO-488,2894,3200,lower speaker volume,audio_volume_down,audio--1504194861.flac
45420,32398,FO-488,2581,2860,silent mode,audio_volume_mute,audio--1504194324.flac
45429,14770,FO-488,1374,1480,can you turn up your volume,audio_volume_up,audio--1504193402.flac
45430,32524,FO-488,261,233,i can barely hear you,audio_volume_up,audio--1504192997.flac
45434,33733,FO-488,2894,3200,lower speaker volume,audio_volume_down,audio--1504194930.flac
45435,14772,FO-488,1374,1480,can you turn up your volume,audio_volume_up,audio--1504195538.flac
45436,29988,FO-488,204,182,do i have any alarms,alarm_query,audio--1504191156.flac
45438,32522,FO-488,261,233,i can barely hear you,audio_volume_up,audio--1504192758.flac
45441,32396,FO-488,2581,2860,silent mode,audio_volume_mute,audio--1504194317.flac
45442,29008,FO-488,189,167,mute volume,audio_volume_mute,audio--1504197546.flac
45449,11992,FO-488,1297,1388,louder,audio_volume_up,audio--1504193356.flac
45450,30526,FO-488,2169,2396,snooze,alarm_remove,audio--1504192195.flac
45452,29002,FO-488,189,167,mute volume,audio_volume_mute,audio--1504193105.flac
45456,11994,FO-488,1297,1388,louder,audio_volume_up,audio--1504193396.flac
45458,11996,FO-488,1297,1388,louder,audio_volume_up,audio--1504194770.flac
45459,32392,FO-488,2581,2860,silent mode,audio_volume_mute,audio--1504193065.flac
45461,32394,FO-488,2581,2860,silent mode,audio_volume_mute,audio--1504193347.flac
45464,32520,FO-488,261,233,i can barely hear you,audio_volume_up,audio--1504192293.flac
45467,31222,FO-488,2325,2569,down the speaker volume at the end of level,audio_volume_mute,audio--1504191023.flac
45468,29006,FO-488,189,167,mute volume,audio_volume_mute,audio--1504195536.flac
45470,32482,FO-488,2602,2885,make an alarm for me at five am tomorrow,alarm_set,audio--1504192600.flac
45473,32484,FO-488,2602,2885,make an alarm for me at five am tomorrow,alarm_set,audio--1504197385.flac
45485,12071,FO-488,1299,1389,slow,audio_volume_up,audio--1504194999.flac
45490,29004,FO-488,189,167,mute volume,audio_volume_mute,audio--1504193237.flac
45492,33567,FO-488,2853,3157,go silent for a day,audio_volume_mute,audio--1504194940.flac
45498,29010,FO-488,189,167,mute volume,audio_volume_mute,audio--1504197804.flac
45499,32518,FO-488,261,233,i can barely hear you,audio_volume_up,audio--1504190869.flac
45503,12069,FO-488,1299,1389,slow,audio_volume_up,audio--1504194677.flac
45504,31226,FO-488,2325,2569,down the speaker volume at the end of level,audio_volume_mute,audio--1504195094.flac
45507,31224,FO-488,2325,2569,down the speaker volume at the end of level,audio_volume_mute,audio--1504194476.flac
45509,33565,FO-488,2853,3157,go silent for a day,audio_volume_mute,audio--1504192508.flac
45510,11990,FO-488,1297,1388,louder,audio_volume_up,audio--1504192913.flac
45518,28994,FO-488,189,167,mute volume,audio_volume_mute,audio--1504192462.flac
45527,28996,FO-488,189,167,mute volume,audio_volume_mute,audio--1504192518.flac
45532,30008,FO-488,2046,2258,i dont want sound,audio_volume_mute,audio--1504190769.flac
45537,30026,FO-488,2047,2259,low the volume,audio_volume_down,audio--1504198009.flac
45538,33735,FO-488,2894,3200,lower speaker volume,audio_volume_down,audio--1504195470.flac
45541,30024,FO-488,2047,2259,low the volume,audio_volume_down,audio--1504195417.flac
45543,30022,FO-488,2047,2259,low the volume,audio_volume_down,audio--1504194684.flac
45545,33737,FO-488,2894,3200,lower speaker volume,audio_volume_down,audio--1504197722.flac
45547,30528,FO-488,2169,2396,snooze,alarm_remove,audio--1504195163.flac
45551,30012,FO-488,2046,2258,i dont want sound,audio_volume_mute,audio--1504195412.flac
45555,30010,FO-488,2046,2258,i dont want sound,audio_volume_mute,audio--1504192833.flac
45556,32364,FO-488,2579,2858,quiet mode four hours,audio_volume_mute,audio--1504191585.flac
45558,32366,FO-488,2579,2858,quiet mode four hours,audio_volume_mute,audio--1504191620.flac
45564,33752,FO-488,2895,3201,turn down speakers,audio_volume_down,audio--1504194942.flac
45565,29992,FO-488,204,182,do i have any alarms,alarm_query,audio--1504198164.flac
45571,33754,FO-488,2895,3201,turn down speakers,audio_volume_down,audio--1504197855.flac
45575,29990,FO-488,204,182,do i have any alarms,alarm_query,audio--1504194581.flac
45576,32371,FO-488,258,231,i can't hear you,audio_volume_up,audio--1504198015.flac
45580,32369,FO-488,258,231,i can't hear you,audio_volume_up,audio--1504194859.flac
45583,29000,FO-488,189,167,mute volume,audio_volume_mute,audio--1504192967.flac
45584,28998,FO-488,189,167,mute volume,audio_volume_mute,audio--1504192907.flac
